date,car_type,geo,total_trips
2017-08-30,Lyft,outer_boroughs_ex_airports,36930.0
2017-08-30,Lyft,total,69270.0
2017-08-30,Non-app FHVs,airports,482.0
2017-08-30,Non-app FHVs,manhattan,2293.0
2017-08-30,Non-app FHVs,manhattan_hub,1749.0
2017-08-30,Non-app FHVs,outer_boroughs_ex_airports,8447.0
2017-08-30,Non-app FHVs,total,82231.0
2017-08-30,Uber,airports,9641.0
2017-08-30,Uber,manhattan,132435.0
2017-08-30,Uber,manhattan_hub,98196.0
2017-08-30,Uber,outer_boroughs_ex_airports,122454.0
2017-08-30,Uber,total,264608.0
2017-08-30,Via,airports,108.0
2017-08-30,Via,manhattan,31620.0
2017-08-30,Via,manhattan_hub,18869.0
2017-08-30,Via,outer_boroughs_ex_airports,1473.0
2017-08-30,Via,total,33231.0
2017-08-30,Yellow taxis,airports,15653.0
2017-08-30,Yellow taxis,manhattan,243129.0
2017-08-30,Yellow taxis,manhattan_hub,173707.0
2017-08-30,Yellow taxis,outer_boroughs_ex_airports,5962.0
2017-08-30,Yellow taxis,total,267900.0
2017-08-31,Gett,airports,0.0
2017-08-31,Gett,manhattan,0.0
2017-08-31,Gett,manhattan_hub,0.0
2017-08-31,Gett,outer_boroughs_ex_airports,0.0
2017-08-31,Gett,total,0.0
2017-08-31,Green taxis,airports,15.0
2017-08-31,Green taxis,manhattan,8959.0
2017-08-31,Green taxis,manhattan_hub,0.0
2017-08-31,Green taxis,outer_boroughs_ex_airports,18162.0
2017-08-31,Green taxis,total,27203.0
2017-08-31,Juno,airports,0.0
2017-08-31,Juno,manhattan,0.0
2017-08-31,Juno,manhattan_hub,0.0
2017-08-31,Juno,outer_boroughs_ex_airports,0.0
2017-08-31,Juno,total,29358.0
2017-08-31,Lyft,airports,3381.0
2017-08-31,Lyft,manhattan,32198.0
2017-08-31,Lyft,manhattan_hub,22625.0
2017-08-31,Lyft,outer_boroughs_ex_airports,41698.0
2017-08-31,Lyft,total,77301.0
2017-08-31,Non-app FHVs,airports,416.0
2017-08-31,Non-app FHVs,manhattan,2097.0
2017-08-31,Non-app FHVs,manhattan_hub,1582.0
2017-08-31,Non-app FHVs,outer_boroughs_ex_airports,8006.0
2017-08-31,Non-app FHVs,total,82859.0
2017-08-31,Uber,airports,11255.0
2017-08-31,Uber,manhattan,140567.0
2017-08-31,Uber,manhattan_hub,104061.0
2017-08-31,Uber,outer_boroughs_ex_airports,134816.0
2017-08-31,Uber,total,286674.0
2017-08-31,Via,airports,137.0
2017-08-31,Via,manhattan,30411.0
2017-08-31,Via,manhattan_hub,18250.0
2017-08-31,Via,outer_boroughs_ex_airports,1610.0
2017-08-31,Via,total,32194.0
2017-08-31,Yellow taxis,airports,16530.0
2017-08-31,Yellow taxis,manhattan,246818.0
2017-08-31,Yellow taxis,manhattan_hub,179414.0
2017-08-31,Yellow taxis,outer_boroughs_ex_airports,6360.0
2017-08-31,Yellow taxis,total,273284.0
2017-09-01,Gett,airports,0.0
2017-09-01,Gett,manhattan,0.0
2017-09-01,Gett,manhattan_hub,0.0
2017-09-01,Gett,outer_boroughs_ex_airports,0.0
2017-09-01,Gett,total,7272.0
2017-09-01,Green taxis,airports,13.0
2017-09-01,Green taxis,manhattan,11022.0
2017-09-01,Green taxis,manhattan_hub,0.0
2017-09-01,Green taxis,outer_boroughs_ex_airports,21644.0
2017-09-01,Green taxis,total,32743.0
2017-09-01,Juno,airports,0.0
2017-09-01,Juno,manhattan,0.0
2017-09-01,Juno,manhattan_hub,0.0
2017-09-01,Juno,outer_boroughs_ex_airports,0.0
2017-09-01,Juno,total,19831.0
2017-09-01,Lyft,airports,1532.0
2017-09-01,Lyft,manhattan,15164.0
2017-09-01,Lyft,manhattan_hub,10688.0
2017-09-01,Lyft,outer_boroughs_ex_airports,18423.0
2017-09-01,Lyft,total,35132.0
2017-09-01,Non-app FHVs,airports,87.0
2017-09-01,Non-app FHVs,manhattan,266.0
2017-09-01,Non-app FHVs,manhattan_hub,189.0
2017-09-01,Non-app FHVs,outer_boroughs_ex_airports,6751.0
2017-09-01,Non-app FHVs,total,108142.0
2017-09-01,Uber,airports,11039.0
2017-09-01,Uber,manhattan,128245.0
2017-09-01,Uber,manhattan_hub,94361.0
2017-09-01,Uber,outer_boroughs_ex_airports,92523.0
2017-09-01,Uber,total,232260.0
2017-09-01,Via,airports,102.0
2017-09-01,Via,manhattan,26692.0
2017-09-01,Via,manhattan_hub,14689.0
2017-09-01,Via,outer_boroughs_ex_airports,86.0
2017-09-01,Via,total,26898.0
2017-09-01,Yellow taxis,airports,17552.0
2017-09-01,Yellow taxis,manhattan,269780.0
2017-09-01,Yellow taxis,manhattan_hub,182262.0
2017-09-01,Yellow taxis,outer_boroughs_ex_airports,8028.0
2017-09-01,Yellow taxis,total,301996.0
2017-09-02,Gett,airports,0.0
2017-09-02,Gett,manhattan,0.0
2017-09-02,Gett,manhattan_hub,0.0
2017-09-02,Gett,outer_boroughs_ex_airports,0.0
2017-09-02,Gett,total,7623.0
2017-09-02,Green taxis,airports,5.0
2017-09-02,Green taxis,manhattan,4170.0
2017-09-02,Green taxis,manhattan_hub,6.0
2017-09-02,Green taxis,outer_boroughs_ex_airports,11756.0
2017-09-02,Green taxis,total,15954.0
2017-09-02,Juno,airports,0.0
2017-09-02,Juno,manhattan,0.0
2017-09-02,Juno,manhattan_hub,0.0
2017-09-02,Juno,outer_boroughs_ex_airports,0.0
2017-09-02,Juno,total,18753.0
2017-09-02,Lyft,airports,925.0
2017-09-02,Lyft,manhattan,19207.0
2017-09-02,Lyft,manhattan_hub,14316.0
2017-09-02,Lyft,outer_boroughs_ex_airports,22384.0
2017-09-02,Lyft,total,42525.0
2017-09-02,Non-app FHVs,airports,51.0
2017-09-02,Non-app FHVs,manhattan,152.0
2017-09-02,Non-app FHVs,manhattan_hub,92.0
2017-09-02,Non-app FHVs,outer_boroughs_ex_airports,3456.0
2017-09-02,Non-app FHVs,total,54378.0
2017-09-02,Uber,airports,4449.0
2017-09-02,Uber,manhattan,122636.0
2017-09-02,Uber,manhattan_hub,93988.0
2017-09-02,Uber,outer_boroughs_ex_airports,79816.0
2017-09-02,Uber,total,207342.0
2017-09-02,Via,airports,53.0
2017-09-02,Via,manhattan,16068.0
2017-09-02,Via,manhattan_hub,9472.0
2017-09-02,Via,outer_boroughs_ex_airports,222.0
2017-09-02,Via,total,16353.0
2017-09-02,Yellow taxis,airports,6144.0
2017-09-02,Yellow taxis,manhattan,188577.0
2017-09-02,Yellow taxis,manhattan_hub,135660.0
2017-09-02,Yellow taxis,outer_boroughs_ex_airports,5347.0
2017-09-02,Yellow taxis,total,203187.0
2017-09-03,Gett,airports,0.0
2017-09-03,Gett,manhattan,0.0
2017-09-03,Gett,manhattan_hub,0.0
2017-09-03,Gett,outer_boroughs_ex_airports,0.0
2017-09-03,Gett,total,10837.0
2017-09-03,Green taxis,airports,27.0
2017-09-03,Green taxis,manhattan,12765.0
2017-09-03,Green taxis,manhattan_hub,12.0
2017-09-03,Green taxis,outer_boroughs_ex_airports,25160.0
2017-09-03,Green taxis,total,38026.0
2017-09-03,Juno,airports,0.0
2017-09-03,Juno,manhattan,0.0
2017-09-03,Juno,manhattan_hub,0.0
2017-09-03,Juno,outer_boroughs_ex_airports,0.0
2017-09-03,Juno,total,25086.0
2017-09-03,Lyft,airports,2278.0
2017-09-03,Lyft,manhattan,23902.0
2017-09-03,Lyft,manhattan_hub,17104.0
2017-09-03,Lyft,outer_boroughs_ex_airports,31651.0
2017-09-03,Lyft,total,57844.0
2017-09-03,Non-app FHVs,airports,107.0
2017-09-03,Non-app FHVs,manhattan,465.0
2017-09-03,Non-app FHVs,manhattan_hub,296.0
2017-09-03,Non-app FHVs,outer_boroughs_ex_airports,6672.0
2017-09-03,Non-app FHVs,total,109098.0
2017-09-03,Uber,airports,11187.0
2017-09-03,Uber,manhattan,148561.0
2017-09-03,Uber,manhattan_hub,111116.0
2017-09-03,Uber,outer_boroughs_ex_airports,108508.0
2017-09-03,Uber,total,268899.0
2017-09-03,Via,airports,100.0
2017-09-03,Via,manhattan,26844.0
2017-09-03,Via,manhattan_hub,14486.0
2017-09-03,Via,outer_boroughs_ex_airports,552.0
2017-09-03,Via,total,27505.0
2017-09-03,Yellow taxis,airports,16531.0
2017-09-03,Yellow taxis,manhattan,331157.0
2017-09-03,Yellow taxis,manhattan_hub,230404.0
2017-09-03,Yellow taxis,outer_boroughs_ex_airports,8738.0
2017-09-03,Yellow taxis,total,362976.0
2017-09-04,Gett,airports,0.0
2017-09-04,Gett,manhattan,0.0
2017-09-04,Gett,manhattan_hub,0.0
2017-09-04,Gett,outer_boroughs_ex_airports,0.0
2017-09-04,Gett,total,13541.0
2017-09-04,Green taxis,airports,9.0
2017-09-04,Green taxis,manhattan,9754.0
2017-09-04,Green taxis,manhattan_hub,34.0
2017-09-04,Green taxis,outer_boroughs_ex_airports,28380.0
2017-09-04,Green taxis,total,38209.0
2017-09-04,Juno,airports,0.0
2017-09-04,Juno,manhattan,0.0
2017-09-04,Juno,manhattan_hub,0.0
2017-09-04,Juno,outer_boroughs_ex_airports,0.0
2017-09-04,Juno,total,25943.0
2017-09-04,Lyft,airports,2081.0
2017-09-04,Lyft,manhattan,22008.0
2017-09-04,Lyft,manhattan_hub,15533.0
2017-09-04,Lyft,outer_boroughs_ex_airports,38699.0
2017-09-04,Lyft,total,62804.0
2017-09-04,Non-app FHVs,airports,76.0
2017-09-04,Non-app FHVs,manhattan,83.0
2017-09-04,Non-app FHVs,manhattan_hub,61.0
2017-09-04,Non-app FHVs,outer_boroughs_ex_airports,4104.0
2017-09-04,Non-app FHVs,total,90311.0
2017-09-04,Uber,airports,8876.0
2017-09-04,Uber,manhattan,139964.0
2017-09-04,Uber,manhattan_hub,102427.0
2017-09-04,Uber,outer_boroughs_ex_airports,140477.0
2017-09-04,Uber,total,290234.0
2017-09-04,Via,airports,155.0
2017-09-04,Via,manhattan,14328.0
2017-09-04,Via,manhattan_hub,8275.0
2017-09-04,Via,outer_boroughs_ex_airports,1055.0
2017-09-04,Via,total,15573.0
2017-09-04,Yellow taxis,airports,16598.0
2017-09-04,Yellow taxis,manhattan,282415.0
2017-09-04,Yellow taxis,manhattan_hub,202287.0
2017-09-04,Yellow taxis,outer_boroughs_ex_airports,11869.0
2017-09-04,Yellow taxis,total,316944.0
2017-09-05,Gett,airports,0.0
2017-09-05,Gett,manhattan,0.0
2017-09-05,Gett,manhattan_hub,0.0
2017-09-05,Gett,outer_boroughs_ex_airports,0.0
2017-09-05,Gett,total,90.0
2017-09-05,Green taxis,airports,8.0
2017-09-05,Green taxis,manhattan,10587.0
2017-09-05,Green taxis,manhattan_hub,0.0
2017-09-05,Green taxis,outer_boroughs_ex_airports,20427.0
2017-09-05,Green taxis,total,31092.0
2017-09-05,Juno,airports,0.0
2017-09-05,Juno,manhattan,0.0
2017-09-05,Juno,manhattan_hub,0.0
2017-09-05,Juno,outer_boroughs_ex_airports,0.0
2017-09-05,Juno,total,22078.0
2017-09-05,Lyft,airports,2213.0
2017-09-05,Lyft,manhattan,22212.0
2017-09-05,Lyft,manhattan_hub,15627.0
2017-09-05,Lyft,outer_boroughs_ex_airports,29915.0
2017-09-05,Lyft,total,54360.0
2017-09-05,Non-app FHVs,airports,172.0
2017-09-05,Non-app FHVs,manhattan,392.0
2017-09-05,Non-app FHVs,manhattan_hub,190.0
2017-09-05,Non-app FHVs,outer_boroughs_ex_airports,4475.0
2017-09-05,Non-app FHVs,total,97916.0
2017-09-05,Uber,airports,9441.0
2017-09-05,Uber,manhattan,131542.0
2017-09-05,Uber,manhattan_hub,95520.0
2017-09-05,Uber,outer_boroughs_ex_airports,111785.0
2017-09-05,Uber,total,252804.0
2017-09-05,Via,airports,108.0
2017-09-05,Via,manhattan,29495.0
2017-09-05,Via,manhattan_hub,16407.0
2017-09-05,Via,outer_boroughs_ex_airports,913.0
2017-09-05,Via,total,30542.0
2017-09-05,Yellow taxis,airports,17527.0
2017-09-05,Yellow taxis,manhattan,300893.0
2017-09-05,Yellow taxis,manhattan_hub,204912.0
2017-09-05,Yellow taxis,outer_boroughs_ex_airports,6896.0
2017-09-05,Yellow taxis,total,330479.0
2017-09-06,Gett,airports,0.0
2017-09-06,Gett,manhattan,0.0
2017-09-06,Gett,manhattan_hub,0.0
2017-09-06,Gett,outer_boroughs_ex_airports,0.0
2017-09-06,Gett,total,12336.0
2017-09-06,Green taxis,airports,10.0
2017-09-06,Green taxis,manhattan,11742.0
2017-09-06,Green taxis,manhattan_hub,1.0
2017-09-06,Green taxis,outer_boroughs_ex_airports,24219.0
2017-09-06,Green taxis,total,36005.0
2017-09-06,Juno,airports,0.0
2017-09-06,Juno,manhattan,0.0
2017-09-06,Juno,manhattan_hub,0.0
2017-09-06,Juno,outer_boroughs_ex_airports,0.0
2017-09-06,Juno,total,23093.0
2017-09-06,Lyft,airports,2854.0
2017-09-06,Lyft,manhattan,29811.0
2017-09-06,Lyft,manhattan_hub,21777.0
2017-09-06,Lyft,outer_boroughs_ex_airports,38988.0
2017-09-06,Lyft,total,71673.0
2017-09-06,Non-app FHVs,airports,470.0
2017-09-06,Non-app FHVs,manhattan,1929.0
2017-09-06,Non-app FHVs,manhattan_hub,1304.0
2017-09-06,Non-app FHVs,outer_boroughs_ex_airports,9660.0
2017-09-06,Non-app FHVs,total,98283.0
2017-09-06,Uber,airports,10841.0
2017-09-06,Uber,manhattan,158380.0
2017-09-06,Uber,manhattan_hub,114619.0
2017-09-06,Uber,outer_boroughs_ex_airports,146910.0
2017-09-06,Uber,total,316171.0
2017-09-06,Via,airports,97.0
2017-09-06,Via,manhattan,29581.0
2017-09-06,Via,manhattan_hub,17220.0
2017-09-06,Via,outer_boroughs_ex_airports,1280.0
2017-09-06,Via,total,30976.0
2017-09-06,Yellow taxis,airports,16622.0
2017-09-06,Yellow taxis,manhattan,311458.0
2017-09-06,Yellow taxis,manhattan_hub,212738.0
2017-09-06,Yellow taxis,outer_boroughs_ex_airports,9007.0
2017-09-06,Yellow taxis,total,342240.0
2017-09-07,Gett,airports,0.0
2017-09-07,Gett,manhattan,0.0
2017-09-07,Gett,manhattan_hub,0.0
2017-09-07,Gett,outer_boroughs_ex_airports,0.0
2017-09-07,Gett,total,7286.0
2017-09-07,Green taxis,airports,15.0
2017-09-07,Green taxis,manhattan,7788.0
2017-09-07,Green taxis,manhattan_hub,1.0
2017-09-07,Green taxis,outer_boroughs_ex_airports,22074.0
2017-09-07,Green taxis,total,29934.0
2017-09-07,Juno,airports,0.0
2017-09-07,Juno,manhattan,0.0
2017-09-07,Juno,manhattan_hub,0.0
2017-09-07,Juno,outer_boroughs_ex_airports,0.0
2017-09-07,Juno,total,18349.0
2017-09-07,Lyft,airports,3549.0
2017-09-07,Lyft,manhattan,30308.0
2017-09-07,Lyft,manhattan_hub,21753.0
2017-09-07,Lyft,outer_boroughs_ex_airports,43886.0
2017-09-07,Lyft,total,77764.0
2017-09-07,Non-app FHVs,airports,368.0
2017-09-07,Non-app FHVs,manhattan,489.0
2017-09-07,Non-app FHVs,manhattan_hub,305.0
2017-09-07,Non-app FHVs,outer_boroughs_ex_airports,6559.0
2017-09-07,Non-app FHVs,total,70445.0
2017-09-07,Uber,airports,11928.0
2017-09-07,Uber,manhattan,136393.0
2017-09-07,Uber,manhattan_hub,100861.0
2017-09-07,Uber,outer_boroughs_ex_airports,146797.0
2017-09-07,Uber,total,295165.0
2017-09-07,Via,airports,220.0
2017-09-07,Via,manhattan,17115.0
2017-09-07,Via,manhattan_hub,10617.0
2017-09-07,Via,outer_boroughs_ex_airports,1403.0
2017-09-07,Via,total,18782.0
2017-09-07,Yellow taxis,airports,18409.0
2017-09-07,Yellow taxis,manhattan,213759.0
2017-09-07,Yellow taxis,manhattan_hub,160135.0
2017-09-07,Yellow taxis,outer_boroughs_ex_airports,8084.0
2017-09-07,Yellow taxis,total,243683.0
2017-09-08,Gett,airports,0.0
2017-09-08,Gett,manhattan,0.0
2017-09-08,Gett,manhattan_hub,0.0
2017-09-08,Gett,outer_boroughs_ex_airports,0.0
2017-09-08,Gett,total,0.0
2017-09-08,Green taxis,airports,18.0
2017-09-08,Green taxis,manhattan,9224.0
2017-09-08,Green taxis,manhattan_hub,0.0
2017-09-08,Green taxis,outer_boroughs_ex_airports,16937.0
2017-09-08,Green taxis,total,26213.0
2017-09-08,Juno,airports,0.0
2017-09-08,Juno,manhattan,0.0
2017-09-08,Juno,manhattan_hub,0.0
2017-09-08,Juno,outer_boroughs_ex_airports,0.0
2017-09-08,Juno,total,29096.0
2017-09-08,Lyft,airports,2745.0
2017-09-08,Lyft,manhattan,30088.0
2017-09-08,Lyft,manhattan_hub,21731.0
2017-09-08,Lyft,outer_boroughs_ex_airports,35162.0
2017-09-08,Lyft,total,68013.0
2017-09-08,Non-app FHVs,airports,581.0
2017-09-08,Non-app FHVs,manhattan,2757.0
2017-09-08,Non-app FHVs,manhattan_hub,2111.0
2017-09-08,Non-app FHVs,outer_boroughs_ex_airports,8250.0
2017-09-08,Non-app FHVs,total,86660.0
2017-09-08,Uber,airports,9114.0
2017-09-08,Uber,manhattan,139221.0
2017-09-08,Uber,manhattan_hub,104160.0
2017-09-08,Uber,outer_boroughs_ex_airports,118199.0
2017-09-08,Uber,total,266578.0
2017-09-08,Via,airports,95.0
2017-09-08,Via,manhattan,35130.0
2017-09-08,Via,manhattan_hub,21328.0
2017-09-08,Via,outer_boroughs_ex_airports,1596.0
2017-09-08,Via,total,36846.0
2017-09-08,Yellow taxis,airports,15597.0
2017-09-08,Yellow taxis,manhattan,267662.0
2017-09-08,Yellow taxis,manhattan_hub,192678.0
2017-09-08,Yellow taxis,outer_boroughs_ex_airports,5915.0
2017-09-08,Yellow taxis,total,293058.0
2017-09-09,Gett,airports,0.0
2017-09-09,Gett,manhattan,0.0
2017-09-09,Gett,manhattan_hub,0.0
2017-09-09,Gett,outer_boroughs_ex_airports,0.0
2017-09-09,Gett,total,0.0
2017-09-09,Green taxis,airports,9.0
2017-09-09,Green taxis,manhattan,9523.0
2017-09-09,Green taxis,manhattan_hub,2.0
2017-09-09,Green taxis,outer_boroughs_ex_airports,26936.0
2017-09-09,Green taxis,total,36525.0
2017-09-09,Juno,airports,0.0
2017-09-09,Juno,manhattan,0.0
2017-09-09,Juno,manhattan_hub,0.0
2017-09-09,Juno,outer_boroughs_ex_airports,0.0
2017-09-09,Juno,total,43245.0
2017-09-09,Lyft,airports,2250.0
2017-09-09,Lyft,manhattan,45281.0
2017-09-09,Lyft,manhattan_hub,33612.0
2017-09-09,Lyft,outer_boroughs_ex_airports,58903.0
2017-09-09,Lyft,total,106458.0
2017-09-09,Non-app FHVs,airports,283.0
2017-09-09,Non-app FHVs,manhattan,1141.0
2017-09-09,Non-app FHVs,manhattan_hub,686.0
2017-09-09,Non-app FHVs,outer_boroughs_ex_airports,8307.0
2017-09-09,Non-app FHVs,total,75766.0
2017-09-09,Uber,airports,7071.0
2017-09-09,Uber,manhattan,205040.0
2017-09-09,Uber,manhattan_hub,154883.0
2017-09-09,Uber,outer_boroughs_ex_airports,192859.0
2017-09-09,Uber,total,405032.0
2017-09-09,Via,airports,78.0
2017-09-09,Via,manhattan,23514.0
2017-09-09,Via,manhattan_hub,14687.0
2017-09-09,Via,outer_boroughs_ex_airports,2127.0
2017-09-09,Via,total,25740.0
2017-09-09,Yellow taxis,airports,11005.0
2017-09-09,Yellow taxis,manhattan,294169.0
2017-09-09,Yellow taxis,manhattan_hub,215499.0
2017-09-09,Yellow taxis,outer_boroughs_ex_airports,11238.0
2017-09-09,Yellow taxis,total,320676.0
2017-09-10,Gett,airports,0.0
2017-09-10,Gett,manhattan,0.0
2017-09-10,Gett,manhattan_hub,0.0
2017-09-10,Gett,outer_boroughs_ex_airports,0.0
2017-09-10,Gett,total,0.0
2017-09-10,Green taxis,airports,3.0
2017-09-10,Green taxis,manhattan,8051.0
2017-09-10,Green taxis,manhattan_hub,0.0
2017-09-10,Green taxis,outer_boroughs_ex_airports,14540.0
2017-09-10,Green taxis,total,22625.0
2017-09-10,Juno,airports,0.0
2017-09-10,Juno,manhattan,0.0
2017-09-10,Juno,manhattan_hub,0.0
2017-09-10,Juno,outer_boroughs_ex_airports,0.0
2017-09-10,Juno,total,30838.0
2017-09-10,Lyft,airports,4032.0
2017-09-10,Lyft,manhattan,34978.0
2017-09-10,Lyft,manhattan_hub,24505.0
2017-09-10,Lyft,outer_boroughs_ex_airports,39918.0
2017-09-10,Lyft,total,78951.0
2017-09-10,Non-app FHVs,airports,576.0
2017-09-10,Non-app FHVs,manhattan,2293.0
2017-09-10,Non-app FHVs,manhattan_hub,1665.0
2017-09-10,Non-app FHVs,outer_boroughs_ex_airports,6928.0
2017-09-10,Non-app FHVs,total,77601.0
2017-09-10,Uber,airports,11505.0
2017-09-10,Uber,manhattan,139353.0
2017-09-10,Uber,manhattan_hub,100707.0
2017-09-10,Uber,outer_boroughs_ex_airports,122818.0
2017-09-10,Uber,total,273715.0
2017-09-10,Via,airports,173.0
2017-09-10,Via,manhattan,30540.0
2017-09-10,Via,manhattan_hub,18057.0
2017-09-10,Via,outer_boroughs_ex_airports,1338.0
2017-09-10,Via,total,32096.0
2017-09-10,Yellow taxis,airports,19111.0
2017-09-10,Yellow taxis,manhattan,230916.0
2017-09-10,Yellow taxis,manhattan_hub,158923.0
2017-09-10,Yellow taxis,outer_boroughs_ex_airports,5456.0
2017-09-10,Yellow taxis,total,258585.0
2017-09-11,Gett,airports,0.0
2017-09-11,Gett,manhattan,0.0
2017-09-11,Gett,manhattan_hub,0.0
2017-09-11,Gett,outer_boroughs_ex_airports,0.0
2017-09-11,Gett,total,0.0
2017-09-11,Green taxis,airports,9.0
2017-09-11,Green taxis,manhattan,10440.0
2017-09-11,Green taxis,manhattan_hub,0.0
2017-09-11,Green taxis,outer_boroughs_ex_airports,20055.0
2017-09-11,Green taxis,total,30553.0
2017-09-11,Juno,airports,0.0
2017-09-11,Juno,manhattan,0.0
2017-09-11,Juno,manhattan_hub,0.0
2017-09-11,Juno,outer_boroughs_ex_airports,0.0
2017-09-11,Juno,total,41074.0
2017-09-11,Lyft,airports,3865.0
2017-09-11,Lyft,manhattan,39429.0
2017-09-11,Lyft,manhattan_hub,28571.0
2017-09-11,Lyft,outer_boroughs_ex_airports,43986.0
2017-09-11,Lyft,total,87296.0
2017-09-11,Non-app FHVs,airports,871.0
2017-09-11,Non-app FHVs,manhattan,4275.0
2017-09-11,Non-app FHVs,manhattan_hub,3234.0
2017-09-11,Non-app FHVs,outer_boroughs_ex_airports,8505.0
2017-09-11,Non-app FHVs,total,92153.0
2017-09-11,Uber,airports,12687.0
2017-09-11,Uber,manhattan,171477.0
2017-09-11,Uber,manhattan_hub,124956.0
2017-09-11,Uber,outer_boroughs_ex_airports,161210.0
2017-09-11,Uber,total,345413.0
2017-09-11,Via,airports,108.0
2017-09-11,Via,manhattan,37023.0
2017-09-11,Via,manhattan_hub,21217.0
2017-09-11,Via,outer_boroughs_ex_airports,2123.0
2017-09-11,Via,total,39278.0
2017-09-11,Yellow taxis,airports,17896.0
2017-09-11,Yellow taxis,manhattan,309409.0
2017-09-11,Yellow taxis,manhattan_hub,209917.0
2017-09-11,Yellow taxis,outer_boroughs_ex_airports,6852.0
2017-09-11,Yellow taxis,total,340247.0
2017-09-12,Gett,airports,0.0
2017-09-12,Gett,manhattan,0.0
2017-09-12,Gett,manhattan_hub,0.0
2017-09-12,Gett,outer_boroughs_ex_airports,0.0
2017-09-12,Gett,total,0.0
2017-09-12,Green taxis,airports,10.0
2017-09-12,Green taxis,manhattan,9456.0
2017-09-12,Green taxis,manhattan_hub,1.0
2017-09-12,Green taxis,outer_boroughs_ex_airports,22907.0
2017-09-12,Green taxis,total,32410.0
2017-09-12,Juno,airports,0.0
2017-09-12,Juno,manhattan,0.0
2017-09-12,Juno,manhattan_hub,0.0
2017-09-12,Juno,outer_boroughs_ex_airports,0.0
2017-09-12,Juno,total,53438.0
2017-09-12,Lyft,airports,2719.0
2017-09-12,Lyft,manhattan,61159.0
2017-09-12,Lyft,manhattan_hub,44313.0
2017-09-12,Lyft,outer_boroughs_ex_airports,68703.0
2017-09-12,Lyft,total,132611.0
2017-09-12,Non-app FHVs,airports,318.0
2017-09-12,Non-app FHVs,manhattan,1259.0
2017-09-12,Non-app FHVs,manhattan_hub,845.0
2017-09-12,Non-app FHVs,outer_boroughs_ex_airports,7557.0
2017-09-12,Non-app FHVs,total,77860.0
2017-09-12,Uber,airports,7510.0
2017-09-12,Uber,manhattan,279463.0
2017-09-12,Uber,manhattan_hub,206004.0
2017-09-12,Uber,outer_boroughs_ex_airports,239621.0
2017-09-12,Uber,total,526648.0
2017-09-12,Via,airports,60.0
2017-09-12,Via,manhattan,27988.0
2017-09-12,Via,manhattan_hub,16288.0
2017-09-12,Via,outer_boroughs_ex_airports,4146.0
2017-09-12,Via,total,32213.0
2017-09-12,Yellow taxis,airports,10916.0
2017-09-12,Yellow taxis,manhattan,333982.0
2017-09-12,Yellow taxis,manhattan_hub,234041.0
2017-09-12,Yellow taxis,outer_boroughs_ex_airports,8441.0
2017-09-12,Yellow taxis,total,359572.0
2017-09-13,Gett,airports,0.0
2017-09-13,Gett,manhattan,0.0
2017-09-13,Gett,manhattan_hub,0.0
2017-09-13,Gett,outer_boroughs_ex_airports,0.0
2017-09-13,Gett,total,0.0
2017-09-13,Green taxis,airports,13.0
2017-09-13,Green taxis,manhattan,9682.0
2017-09-13,Green taxis,manhattan_hub,0.0
2017-09-13,Green taxis,outer_boroughs_ex_airports,17657.0
2017-09-13,Green taxis,total,27399.0
2017-09-13,Juno,airports,0.0
2017-09-13,Juno,manhattan,0.0
2017-09-13,Juno,manhattan_hub,0.0
2017-09-13,Juno,outer_boroughs_ex_airports,0.0
2017-09-13,Juno,total,35596.0
2017-09-13,Lyft,airports,2548.0
2017-09-13,Lyft,manhattan,33551.0
2017-09-13,Lyft,manhattan_hub,23931.0
2017-09-13,Lyft,outer_boroughs_ex_airports,37662.0
2017-09-13,Lyft,total,73777.0
2017-09-13,Non-app FHVs,airports,655.0
2017-09-13,Non-app FHVs,manhattan,3881.0
2017-09-13,Non-app FHVs,manhattan_hub,2935.0
2017-09-13,Non-app FHVs,outer_boroughs_ex_airports,9163.0
